,User_Name,Tags,URL,Location,Like_Count,Datetime,Location_URL
377,lemoned_pastry,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6m2AJ5JNaJ/,레몬드 Lemoned,42,2019년 12월 28일,https://www.instagram.com/explore/locations/824070001289963/lemoned/
378,ksi28___,"['#오사카카페', '#카페스타그램', '#카페추천', '#카페투어', '#치즈케이크']",https://www.instagram.com/p/B6WzmC3pC69/,Le Prieuré,32,2019년 12월 22일,https://www.instagram.com/explore/locations/171481670437589/le-prieure/
379,smile_yooni,"['#instadaily', '#instamood', '#instafood', '#today', '#일상', '#크리스마스케이크', '#치케', '#치즈케이크', '#메리크리스마스', '#xmas', '#christmas', '#이브', '#클스이브', '#소소한', '#홈파티', '#선물은', '#없니', '#안주고안받기', '#크리스마스이브', '#소소한', '#홈파티', '#지유니성탄절', '#집밖은위험해', '#카드라도쓸걸']",https://www.instagram.com/p/B6dRwV4F2nc/,"우리,집집집!!",12,2019년 12월 24일,https://www.instagram.com/explore/locations/296375447/
380,hans_oven,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",https://www.instagram.com/p/B6Nvo-8FsAO/,충남대학교,25,2019년 12월 18일,https://www.instagram.com/explore/locations/1976586262584248/
381,qu_dable,[],https://www.instagram.com/p/B6jqvu7nnuw/,Dongdaemun District,36,2019년 12월 27일,https://www.instagram.com/explore/locations/352390536/dongdaemun-district/
382,cafe_cheerup,"['#따뜻한하루되세요', '#치얼업', '#cheerup', '#오늘도치얼업', '#전주', '#디저트', '#전주카페', '#인후동', '#아중리카페', '#워킹맘', '#부부스타그램', '#좋은하루', '#일상', '#육아', '#카페', '#위로', '#힘내', '#치즈케이크', '#홈메이드', '#케이크', '#전주여행', '#전주한옥마을', '#셀프인테리어', '#커피맛집', '#스콘맛집', '#케이크맛집', '#디저트맛집', '#나들이']",https://www.instagram.com/p/B6o9SJNDNva/,Jeonju,36,2019년 12월 29일,https://www.instagram.com/explore/locations/245713997/jeonju/
383,joml92,"['#테르메덴', '#사진없음', '#크리스마스', '#트리', '#치즈케이크', '#이천테르메덴', '#야외온천', '#수영장', '#찜질방', '#졸잼', '#럽스타그램', '#소통']",https://www.instagram.com/p/B6fliMSH18w/,충북 감곡,22,2019년 12월 25일,https://www.instagram.com/explore/locations/577082963/
384,jeongyong_1119,"['#테레로사커피공장', '#아메리카노', '#티라미수케이크', '#피칸파이', '#치즈케이크']",https://www.instagram.com/p/B6H7tFnp_1_/,테라로사커피공장,19,2019년 12월 16일,https://www.instagram.com/explore/locations/453921731611847/
385,t4u_loveyou,"['#인절미롤케이크', '#유자마들렌', '#플레인마들렌', '#무화과큐브파운드', '#레몬케이크', '#치즈케이크', '#다쿠아즈', '#플레인스콘', '#앙버터스콘', '#티포유', '#T4U', '#홍차카페', '#부산카페', '#연산동카페', '#홍차수업', '#부산홍차전문점', '#홍차전문점', '#티클래스', '#teaclass', '#부산홍차', '#엔틱카페', '#디저트카페', '#티타임', '#티룸', '#수제디저트', '#밀크티', '#밀크티맛집', '#물만골카페', '#다쿠아즈맛집', '#부산다쿠아즈']",https://www.instagram.com/p/B6CoskSgQf6/,T4u,53,2019년 12월 14일,https://www.instagram.com/explore/locations/166718760786378/t4u/
386,id2006mm,"['#아침', '#딸기타르트', '#딸기', '#Strawberry', '#빵스타그램', '#kaohsiungfood', '#kaohsiung', '#breakfast', '#치즈케이크', '#딸기오믈렛', '#르브레드랩', '#strawberrycake']",https://www.instagram.com/p/B5_zf5mA6JC/,"Kaohsiung, Taiwan",110,2019년 12월 13일,https://www.instagram.com/explore/locations/219062257/kaohsiung-taiwan/
387,cafe_nut_,"['#누트', '#카페누트', '#전하동카페', '#일산지카페', '#울산동구카페', '#전하동맛집', '#울산동구맛집', '#일산지맛집', '#울산카페', '#울산맛집', '#치즈케이크', '#울산커피맛집', '#울산맛집', '#울산커피', '#앙버터스콘', '#딸기크루아상', '#딸기', '#딸기크로아상', '#파이', '#베리파이', '#블루베리']",https://www.instagram.com/p/B6MnJeqF_EZ/,"Ulsan, South Korea",60,2019년 12월 18일,https://www.instagram.com/explore/locations/1017206871/ulsan-south-korea/
388,young87_,"['#점심대신', '#커피한잔의여유', '#전하동', '#동네마실', '#혼커', '#여유', '#힐링중', '#울산동구카페', '#전하동카페', '#nut', '#카페누트', '#카푸치노', '#드라이카푸치노', '#몽실몽실', '#넘맛있어', '#치즈케이크', '#레몬파운드', '#디저트', '#점심대신커피', '#울산커피맛집', '#혼자보내는시간', '#평일', '#일상']",https://www.instagram.com/p/B6AQ8OlFZNC/,전하동 누트. Nut,43,2019년 12월 13일,https://www.instagram.com/explore/locations/306926959801238/nut/
389,eat_charm,"['#미국', '#미국여행', '#미국동부', '#미국동부여행', '#뉴욕', '#뉴욕여행', '#뉴욕맛집', '#코리안타운', '#소호', '#홍춘천닭갈비', '#닭갈비', '#치즈닭갈비', '#에일린치즈케이크', '#치즈케이크', '#케이크', '#치즈', '#뉴욕맛집', '#미국맛집', '#먹스타', '#먹스타그램', '#foodstagram']",https://www.instagram.com/p/B6ru5sul1sS/,"New York, New York",78,2019년 12월 30일,https://www.instagram.com/explore/locations/212988663/new-york-new-york/
390,flavor_space,"['#카페', '#카페그램', '#카페투어', '#카페추천', '#신상카페', '#감성카페', '#분위기좋은카페', '#카페사진', '#감성사진', '#햇살맛집', '#디저트', '#디저트카페', '#디저트맛집', '#딸기한상', '#딸기', '#딸기케이크', '#딸기디저트', '#치즈케이크', '#커피맛집', '#핸드드립', '#카페라떼', '#플랫화이트', '#부산카페', '#서면카페', '#전포동카페', '#전리단길카페', '#전포카페', '#전포카페거리', '#전포동카페거리', '#향미공간']",https://www.instagram.com/p/B6CWd0DJ7QI/,향미공간:香味空間,64,2019년 12월 14일,https://www.instagram.com/explore/locations/289828368630770/
391,97lisadayo,"['#셀스타그램', '#좋반', '#좋튀', '#좋아요반사', '#케이크', '#선팔', '#23', '#맞팔', '#모델', '#팔로우', '#좋아요', '#카페스타그램', '#촬영', '#셀피', '#셀카', '#데일리', '#먹스타그램', '#치즈케이크', '#ootd', '#홍대', '#협찬', '#데일리룩', '#팔로우', '#오늘의코디', '#페친', '#97', '#얼스타그램', '#일상', '#일상스타그램', '#오오티디']",https://www.instagram.com/p/B6nf1EIh76h/,エーワークス チーズケーキカフェ,235,2019년 12월 28일,https://www.instagram.com/explore/locations/108703797174822/
392,harulu_,"['#커피숍', '#치즈케이크', '#taichung', '#coffee', '#dessert', '#bluemonday']",https://www.instagram.com/p/B6af6UnnHj7/,LightBeam Coffee Roasters,25,2019년 12월 23일,https://www.instagram.com/explore/locations/131391290812284/lightbeam-coffee-roasters/
393,you_macaron,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#크리스마스']",https://www.instagram.com/p/B6WGXL8n5Iu/,신동카페거리,116,2019년 12월 22일,https://www.instagram.com/explore/locations/1281014722003824/
394,usedcar_4u,"['#둘만의데이트', '#유니스의정원', '#이플실내정원', '#치즈케이크', '#카라멜마끼아또', '#딸바보', '#딸아이와데이트']",https://www.instagram.com/p/B6nOf7inKO2/,유니스의정원,46,2019년 12월 28일,https://www.instagram.com/explore/locations/3848978/
395,brindille_bakery_cafe,"['#뉴욕치즈케이크', '#두근두근', '#뉴욕치즈케이크', '#뉴욕치즈케잌', '#크리스마스케이크', '#크리스마스케잌', '#크리스마스', '#치즈케이크', '#치즈케잌', '#문정동케이크', '#문정역케이크', '#치즈', '#꾸덕꾸덕', '#깊은맛', '#맛있어요', '#야미', '#크리스마스파티', '#브랑디', '#브랑디베이커리', '#브랑디베이커리카페', '#brindillebakerycafe', '#brindille']",https://www.instagram.com/p/B6K9k3YlNjo/,Brindille Bakery cafe,26,2019년 12월 17일,https://www.instagram.com/explore/locations/1202246786620205/brindille-bakery-cafe/
396,cloudfoodie,"['#popdaily', '#sapporo', '#sweetooth', '#pastry', '#afternoontea', '#cakeporn', '#hokkaido', '#2eat2gether', '#카페스타그램', '#japanfood', '#japantravel', '#치즈케이크', '#일본여행', '#dessert', '#케이크', '#cheesecake']",https://www.instagram.com/p/B6HqAEdDkxp/,Pastry Snaffle’sのチーズオムレット,332,2019년 12월 16일,https://www.instagram.com/explore/locations/1916859058570638/pastry-snaffles/
397,podocoffeeshop,[],https://www.instagram.com/p/B6ACB5WpxO6/,Podocoffeeshop,79,2019년 12월 13일,https://www.instagram.com/explore/locations/609550272823042/podocoffeeshop/
398,crystal_941103,"['#크리스마스', '#happyday', '#뉴욕치즈케이크', '#치즈케이크만들기', '#치즈케이크', '#홈베이킹', '#베이킹', '#홈메이드', '#제과기능사', '#디저트', '#치즈', '#cake', '#존맛탱', '#레알개꿀맛', '#jmt', '#크림치즈', '#레시피', '#제과']",https://www.instagram.com/p/B6cCH6DJm9M/,방배동 우리집 내방에서 뿌잉뿌잉,25,2019년 12월 24일,https://www.instagram.com/explore/locations/586321117/
399,distilled_coffee,"['#춘천', '#춘천카페', '#디스틸드', '#춘천맛집', '#춘천외식', '#춘천데이트', '#춘천여행', '#춘천핫플', '#춘천맘', '#춘천역', '#춘천명동', '#강대후문', '#강대카페', '#한림대', '#춘천교대', '#강원대', '#강대', '#레어치즈케이크', '#치즈케이크', '#디저트카페', '#카페', '#카페투어', '#카페스타그램', '#사진', '#일상', '#겨울', '#데일리', '#기분전환', '#분위기', '#분위기좋은카페']",https://www.instagram.com/p/B59ImzmlpFZ/,디스틸드,65,2019년 12월 12일,https://www.instagram.com/explore/locations/263704184155888/
400,mii__kwon,"['#아인슈페너', '#호주식아이스커피', '#치즈케이크']",https://www.instagram.com/p/B54PJQ-HpHt/,Songdo International Business District,60,2019년 12월 10일,https://www.instagram.com/explore/locations/4199826/songdo-international-business-district/
401,herhomecafe,"['#여유로운', '#주말', '#드라이브하기좋은날', '#연말', '#연말연시', '#분위기', '#꽃향기', '#백합', '#디저트', '#딸기케이크', '#치즈케이크', '#가토쇼콜라', '#진저라떼', '#맛집', '#힐링카페', '#안동여행', '#안동가볼만한곳', '#봉정사', '#봉정사카페', '#그녀의홈카페']",https://www.instagram.com/p/B6mtNlWguAx/,그녀의홈카페,52,2019년 12월 28일,https://www.instagram.com/explore/locations/848500575299784/
402,yunborabora,"['#191225', '#강원도', '#동해', '#평릉동', '#동해카페', '#카페', '#분위기좋은카페', '#좋아요', '#일상', '#베이킹', '#베이커리카페', '#수제디저트', '#구움과자', '#마들렌', '#휘낭시에', '#까눌레', '#크림브륄레', '#레드벨벳', '#크림치즈', '#스모어쿠키', '#여행', '#동해여행', '#강릉', '#강릉카페', '#강릉여행', '#레몬케이크', '#레몬위크엔드', '#크리스마스', '#치즈케이크', '#바스크치즈케이크']",https://www.instagram.com/p/B6f2CpqD8cI/,카페딤플,46,2019년 12월 25일,https://www.instagram.com/explore/locations/104153037755300/
403,best1uck_,"['#달맞이길', '#달맞이오브제', '#빵맛집', '#치즈케이크', '#브라우니', '#jmt', '#맛집탐방']",https://www.instagram.com/p/B6A50LsJ8SZ/,달맞이오브제,40,2019년 12월 13일,https://www.instagram.com/explore/locations/109468730402144/
404,ju_been_s,"['#서면', '#전포카페거리', '#전포리', '#치즈케이크']",https://www.instagram.com/p/B6XOzESBCnn/,"Busan 釜山, South Korea",7,2019년 12월 22일,https://www.instagram.com/explore/locations/250555046/busan-south-korea/
405,lovable_sooin,"['#신사', '#강남', '#가로수길', '#가로수길카페', '#카페그램', '#핫플', '#cafe', '#디저트카페', '#조각케이크', '#치즈케이크', '#분위기깡패', '#c27', '#c27cheesecakeandcoffee', '#일상기록', '#데일리', '#daily', '#셀스타그램', '#얼스타그램', '#컨셉충', '#셀카충', '#selfie', '#셀기꾼', '#셀카', '#셀카놀이', '#ootd', '#좋아요', '#팔로우', '#l4like', '#데이트', '#친구랑']",https://www.instagram.com/p/B6P_ApThpn3/,신사동 가로수길 Garosu Gil,32,2019년 12월 19일,https://www.instagram.com/explore/locations/258606253/garosu-gil/
406,pjh9838,"['#뉴욕스테이크', '#맨하탄스테이크', '#트라이앵글세트', '#이베리코스테이크', '#서교카페', '#치즈케이크', '#아아', '#얼죽아', '#아이스초코', '#부탄츄', '#라멘', '#생얼', '#데이트', '#럽스타그램']",https://www.instagram.com/p/B6nUqYwBcZh/,홍대,28,2019년 12월 28일,https://www.instagram.com/explore/locations/253762214/
407,c_u_me518,"['#좋반', '#좋테반사', '#좋아요반사', '#좋테', '#맞좋아요', '#맞좋테러', '#좋아요', '#좋반테러', '#좋아요테러', '#likeforlikes', '#likeforfollow', '#like4likes', '#l4like', '#카페', '#카페스타그램', '#건대', '#건대입구', '#예쁜카페', '#아르무아', '#아르무아카페', '#감성카페', '#케이크', '#조각케이크', '#치즈케이크', '#허니자몽티', '#밀크티']",https://www.instagram.com/p/B6qHqnzhsh7/,Cafe. Armoire,35,2019년 12월 29일,https://www.instagram.com/explore/locations/217004775644070/cafe-armoire/
408,hi_jihye__,"['#치즈케이크', '#베라', '#생축', '#뽀시래기', '#동명동', '#양림동', '#광주', '#나주', '#좋아요', '#일상', '#팔로우', '#맞팔해요', '#환영합니다', '#자매님']",https://www.instagram.com/p/B6NjLh_BWvl/,"Gwangju, South Korea",16,2019년 12월 18일,https://www.instagram.com/explore/locations/768404321/gwangju-south-korea/
409,kqo.9,"['#equal', '#cheesecake', '#카페', '#카페스타그램', '#카페그램', '#카페투어', '#인스타카페', '#예쁜카페', '#카페추천', '#카페맛집', '#카페타임', '#먹방', '#맛집', '#인스타푸드', '#푸드스타그램', '#일본카페', '#쿄토', '#쿄토카페', '#치즈케이크']",https://www.instagram.com/p/B6IZyPUpMq0/,Equal,21,2019년 12월 16일,https://www.instagram.com/explore/locations/102491694488618/equal/
410,cafe.gyeongwoo,"['#경우공연', '#전주', '#전주객사', '#전주객리단길', '#객리단길카페', '#전주커피', '#전주디저트', '#전주디저트카페', '#딸기티라미수', '#치즈케이크', '#다쿠아즈', '#전주여행', '#전주투어', '#크리스마스', '#크리스마스공연', '#전주공연', '#카페공연', '#객사카페', '#전주카페']",https://www.instagram.com/p/B6NMe09DU2K/,카페 경우,43,2019년 12월 18일,https://www.instagram.com/explore/locations/623616668019716/
411,cestjules_,"['#케이크', '#치즈케이크', '#크리스마스', '#즐겁다', '#선물스타그램', '#고맙습니다', '#집스타그램']",https://www.instagram.com/p/B59hJaNgNMa/,Home Sweet Home,11,2019년 12월 12일,https://www.instagram.com/explore/locations/1021640417/home-sweet-home/
412,cafe_sonane,[],https://www.instagram.com/p/B6Pvmu8Dwx7/,소나네,53,2019년 12월 19일,https://www.instagram.com/explore/locations/434744897001601/
413,5.jun.0_99,"['#mmscoffee', '#엠엠에스커피', '#연말', '#카페', '#카페거리', '#치즈케이크', '#딸기라떼', '#크리스마스', '#12월', '#춥다', '#내년에는', '#많이웃어야지']",https://www.instagram.com/p/B6Ap4OzAqzh/,MMS Coffee,99,2019년 12월 13일,https://www.instagram.com/explore/locations/2167114546922002/mms-coffee/
414,hrdcoffee,"['#말차라떼', '#밀크티', '#생딸기우유', '#딸기치즈케이크', '#크루아상', '#딸기크루아상', '#클래식스콘', '#앙버터스콘', '#무화과스콘', '#카야치즈스콘', '#허니버터스콘', '#향리단커피', '#향리단스콘', '#향남맛집', '#스콘', '#스콘맛집', '#화성카페', '#향남카페', '#수원카페', '#동탄카페', '#봉담카페', '#스콘카페', '#밀크티', '#레몬케이크', '#파운드케이크', '#온더테이블', '#카페투어', '#신상카페', '#휘낭시에', '#치즈케이크', '#브라우니']",https://www.instagram.com/p/B6J7QN3gFeN/,향리단커피,47,2019년 12월 17일,https://www.instagram.com/explore/locations/644912432628431/
415,garamcoffeeroasters,"['#가람커피로스터스', '#케잌', '#치즈케익팩토리', '#치즈케이크', '#치팩케잌', '#본마을', '#가람커피로스터스로', '#청계산카페', '#로스터리카페', '#여의천', '#자전거길카페', '#여의천카페', '#여의천자전거길', '#내곡동', '#내곡동카페', '#내곡동맛집', '#신원동', '#신원동카페', '#본마을', '#본마을카페', '#스페셜티커피', '#스페셜티카페', '#싱글오리진', '#싱글오리진커피', '#필터커피', '#가람커피', '#가람로스터스', '#가람커피로스터즈']",https://www.instagram.com/p/B6Z6VjnhE6-/,가람커피로스터스,39,2019년 12월 23일,https://www.instagram.com/explore/locations/1840011996079718/
416,cyn8547,"['#커피명가', '#딸기케이크', '#치즈케이크', '#존맛탱', '#먹스타그램', '#맛스타그램', '#커플스타그램', '#럽스타그램', '#데이뚜데이뚜', '#경주월드', '#가고싶다']",https://www.instagram.com/p/B6HYnlLnRtm/,커피명가보문점,21,2019년 12월 16일,https://www.instagram.com/explore/locations/1868797900061673/
417,10chang2,"['#블루베리안떨어짐', '#뜻밖의재능발견']",https://www.instagram.com/p/B6AOiFDpy3k/,Starbucks Korea,79,2019년 12월 13일,https://www.instagram.com/explore/locations/214913411/starbucks-korea/
418,j_feb.12,[],https://www.instagram.com/p/B6e2JjJhTNU/,쿠오레 에스프레소,42,2019년 12월 25일,https://www.instagram.com/explore/locations/211647745914497/
419,bang_seon_a,[],https://www.instagram.com/p/B5_tKg6nTBs/,쿠오레에스프레소 수원,209,2019년 12월 13일,https://www.instagram.com/explore/locations/429171317668810/
420,cafe_narang,"['#화정카페', '#카페나랑', '#화정', '#일산', '#행신', '#일산카페', '#동네카페', '#카페투어', '#카페스타그램', '#디저트카페', '#명지병원', '#덕양구청', '#온더테이블', '#데이트', '#디저트', '#당근케이크', '#파운드케이크', '#휘낭시에', '#치즈케이크', '#레몬케이크', '#쿠키', '#카페', '#갬성', '#스타필드고양', '#이케아고양점', '#케이크']",https://www.instagram.com/p/B56q6cblWe6/,카페나랑,40,2019년 12월 11일,https://www.instagram.com/explore/locations/1895594830762765/
421,jjootamin,"['#아인슈페너', '#커피맛집', '#크리스마스', '#커피스타그램', '#카페스타그램', '#카페투어', '#카페인테리어', '#카페그램', '#아인슈페너맛집', '#플랫화이트', '#카페추천', '#흑석동카페', '#흑석동맛집', '#중앙대맛집', '#중앙대카페', '#중앙대근처', '#치즈케이크']",https://www.instagram.com/p/B58Oc-yg2wg/,그랩커피,93,2019년 12월 12일,https://www.instagram.com/explore/locations/576635166157594/
422,stemscoffee,"['#스템스커피', '#stemscoffee', '#듁스커피', '#dukescoffee', '#스페셜티커피', '#디저트', '#에그타르트', '#치즈케이크', '#무스', '#딸기케이크', '#딸기무스', '#딸기디저트', '#바닐라빈치즈무스', '#에그타르트', '#김해카페', '#장유카페', '#대구카페', '#부산카페', '#창원카페', '#김해여행', '#김해', '#수로왕릉', '#돌담길']",https://www.instagram.com/p/B6pAw6oB7p-/,Stemscoffee,65,2019년 12월 29일,https://www.instagram.com/explore/locations/189103751714338/stemscoffee/
423,_se_a_food,"['#하와이안피자', '#치즈피자', '#치즈케이크', '#2019년', '#송별회', '#망년회', '#홈파티', '#경산맛집', '#영남대', '#자취방', '#요리', '#피자', '#영남대맛집', '#행복드림피자', '#치즈케이크', '#이마트치즈케이크', '#대구', '#경산', '#파티', '#party', '#파티푸드', '#하와이안피자', '#치즈피자']",https://www.instagram.com/p/B6rqUisgfs7/,우리집♥,4,2019년 12월 30일,https://www.instagram.com/explore/locations/918524999/
424,helo_melo_yelo,"['#헬로멜로옐로', '#작은케익카페', '#부산대', '#부산대카페', '#디저트카페', '#부산카페', '#부산디저트카페', '#부산대디저트', '#치즈케이크', '#초코쿠키', '#부산쿠키세트', '#부산수제쿠키', '#부산케이크맛집', '#카페투어', '#부산예쁜카페', '#hellomellowyellow', '#부산주문케이크', '#다쿠아즈', '#프레첼머랭', '#몽블랑', '#딸기생크림']",https://www.instagram.com/p/B6UbNvslbLO/,헬로멜로옐로,37,2019년 12월 21일,https://www.instagram.com/explore/locations/1014635982010742/
425,fourhalf_gwon,"['#포하프', '#fourhalf', '#bmwkeycase', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",https://www.instagram.com/p/B6W86MgpJEg/,Fourhalf,59,2019년 12월 22일,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
426,kyoungsuk.kang,"['#강릉', '#가족여행', '#점심', '#디저트', '#오리카페', '#전기차충전중', '#강릉여행', '#경포대', '#슈차충전중', '#마카롱', '#치즈케이크', '#배부르고달달하고', '#여행좋다', '#코스좋다']",https://www.instagram.com/p/B6mtACsp5qM/,강문오리카페,20,2019년 12월 28일,https://www.instagram.com/explore/locations/270270960034219/
427,cafe.kona.okpo,"['#cafekona', '#konacafe', '#코나카페', '#카페코나', '#거제카페', '#옥포카페', '#geojecafe', '#okpocafe', '#옥포맛집', '#카페투어', '#옥포커피숍', '#거제맛집', '#옥포핫플', '#옥포타르트', '#거제케이크', '#옥포샌드위치', '#옥포카페라떼', '#거제디저트맛집', '#tart', '#타르트', '#믹스케이크', '#그린스무디', '#건강음료', '#초코케이크', '#애플크럼블', '#과일타르트', '#티라미슈', '#치즈케이크', '#레드벨벗케이크', '#당근케이크']",https://www.instagram.com/p/B6rl--RFJtd/,카페코나 Cafe KONA,20,2019년 12월 30일,https://www.instagram.com/explore/locations/796210170528186/cafe-kona/
428,166.3_,"['#cheese', '#치즈케이크', '#인생치즈케이크', '#치즈룸', '#압구정', '#강남', '#압구정역', '#안다즈', '#안다즈호텔', '#압구정치즈룸', '#치즈맛집', '#치즈', '#인친', '#f4f', '#팔로우', '#팔로', '#팔로잉', '#일상', '#맛집', '#맛', '#맛스타그램', '#맛집스타그램', '#파스타', '#리조또']",https://www.instagram.com/p/B6q9Fs9lm97/,Apgujeong,72,2019년 12월 30일,https://www.instagram.com/explore/locations/732344563/apgujeong/
429,oming03,"['#르꼬르동블루', '#베이킹', '#마카롱', '#치즈케이크', '#블루베리마카롱', '#세바롬색소', '#프렌치머랭', '#이탈리안머랭', '#피에르에르메', '#baking', '#macaron', '#cheesecake', '#color', '#lecordonbleu']",https://www.instagram.com/p/B6GPlvjFAHb/,"Seoul, South Korea",31,2019년 12월 16일,https://www.instagram.com/explore/locations/745256841/seoul-south-korea/
430,hyemi___o_o,"['#연말파티', '#엽떡', '#허니콤보', '#와인', '#치즈케이크', '#먹스타그램']",https://www.instagram.com/p/B6sXDk4hQp2/,Uijeongbu,27,2019년 12월 30일,https://www.instagram.com/explore/locations/230176637/uijeongbu/
431,ahyoung_choi,"['#오제도', '#종로카페', '#아이리쉬커피', '#문경새재페일에일', '#내일이휴일이라면', '#치즈케이크']",https://www.instagram.com/p/B6f74n2pp0g/,오제도 카페&와인바,17,2019년 12월 25일,https://www.instagram.com/explore/locations/340346550069125/
432,chieee_v_v,"['#knulpcoffee', '#한국여행', '#한국', '#여행스타그램', '#먹스타그램', '#홍대', '#홍대카페', '#연남동', '#연남동카페', '#카페스타그램', '#크눌프커피', '#치즈케이크']",https://www.instagram.com/p/B6QTpDpnd0Y/,크눌프커피,58,2019년 12월 19일,https://www.instagram.com/explore/locations/1061554900664645/
433,99.9da,"['#카페일드', '#딸기', '#치즈케이크', '#구월동', '#cafe', '#cake', '#cafeyield']",https://www.instagram.com/p/B6nqrsIgsXv/,Cafe Yield,44,2019년 12월 28일,https://www.instagram.com/explore/locations/566997617024158/cafe-yield/
434,hee_hee0619,[],https://www.instagram.com/p/B6J-bhmhnco/,Cafe Kinoisu,34,2019년 12월 17일,https://www.instagram.com/explore/locations/1762512523868020/cafe-kinoisu/
435,juhi_juhi_juhi,"['#맛스타그램', '#맛집', '#먹스타그램', '#잠실맛집', '#잠실카페', '#파티세리도효', '#아아', '#아포가토그린', '#치즈케이크', '#너무됴아']",https://www.instagram.com/p/B6qD7dxnKrR/,파티세리도효,28,2019년 12월 29일,https://www.instagram.com/explore/locations/1431717217129666/
436,2st_coffee,"['#두번째골목', '#진주카페', '#진주맛집', '#하대동카페추천', '#하대동카페', '#진주커피숍', '#카페스타그램', '#진주', '#일상', '#진주좌식카페', '#좌식카페', '#진주룸카페', '#카페오픈', '#카페투어', '#카페탐방', '#진주데이트', '#진주혁신도시', '#진주혁신도시카페', '#coffee', '#cafe', '#단호박치즈타르트', '#에그타르트', '#파운드케이크', '#치즈케이크']",https://www.instagram.com/p/B6cU5uYg9vQ/,두번째골목,33,2019년 12월 24일,https://www.instagram.com/explore/locations/2245202322412586/
437,mihimama1229,"['#goodspoon', '#Cheesecake', '#치즈케이크', '#likeforlikes', '#like4likes', '#sweetslover']",https://www.instagram.com/p/B6LNSnLgfsh/,Good Spoon,50,2019년 12월 17일,https://www.instagram.com/explore/locations/690714477640904/good-spoon/
438,mint_heim,"['#홍대', '#홍대카페', '#홍대민트하임', '#초코케익', '#초코벨벳케이크', '#민트초코퍼지', '#민트초코칩', '#민트초콜릿', '#예쁜케익', '#민트', '#민트디저트', '#민트맛집', '#mint', '#mintchocolate', '#mintcake', '#디저트', '#케익', '#케익스타그램', '#카페', '#치즈케이크', '#데일리']",https://www.instagram.com/p/B57Ttihp2Rj/,Mint Heim,281,2019년 12월 11일,https://www.instagram.com/explore/locations/1033112431/mint-heim/
439,jessicahou930,"['#서울맛집', '#서울여행', '#이대맛집', '#cheesecake', '#milktea', '#studiowup', '#치즈케이크', '#밀크티']",https://www.instagram.com/p/B6PxfmNp-ob/,StudioWup,55,2019년 12월 19일,https://www.instagram.com/explore/locations/1533678430034480/studiowup/
440,nazerokim,[],https://www.instagram.com/p/B6VgGGqhoX6/,WET Coffee 웻커피,45,2019년 12월 21일,https://www.instagram.com/explore/locations/2248075928770522/wet-coffee/
441,h_yyanm,"['#시간아가지마', '#나이먹기싫어', '#치즈케이크', '#치케', '#카페스타그램', '#사진찍기좋은곳', '#햇살맛집', '#햇살', '#직장인스타그램', '#육아맘일상', '#예비신부', '#예비신부스타그램', '#시집가고싶다', '#선팔하면맞팔가요', '#선팔하면맞팔', '#선팔맞팔', '#선팔100', '#선팔댓글']",https://www.instagram.com/p/B57a0ufnndh/,"Jeonju, Korea",486,2019년 12월 11일,https://www.instagram.com/explore/locations/221484355286107/jeonju-korea/
442,g_min0831,[],https://www.instagram.com/p/B6BLDScnrVf/,주안 투썸,34,2019년 12월 14일,https://www.instagram.com/explore/locations/903906119763619/
443,yuuul__kk,"['#생일', '#남편', '#내편', '#내새꾸들', '#투샷', '#까치머리', '#축하해요', '#hbd', '#오늘의복숭아', '#신혼', '#미역국', '#소고기미역국', '#아침밥', '#오늘뭐먹지', '#치즈케이크', '#일상', '#데일리', '#인친', '#소통해요', '#맞팔', '#선팔환영', '#팔로우', '#f4f', '#follow', '#좋아요', '#좋반', '#반사']",https://www.instagram.com/p/B6OuNXzl1MN/,세종시우리집,52,2019년 12월 19일,https://www.instagram.com/explore/locations/262923472/
444,gieoksoknaechueok,"['#룰리커피', '#아이스크림', '#치즈케이크', '#커피', '#복잡해', '#냠냠', '#맛나']",https://www.instagram.com/p/B6UroZVhEes/,룰리커피,9,2019년 12월 21일,https://www.instagram.com/explore/locations/2545678465659763/
